candidate	source_system	seed	model	iptm	min_incident_iptm	contact_pair_pae_median	full_connected	has_clash	cif_path	summary_path
OVA-C4-IPTM80-19H	ova_body_c4_51	4	seed-4_sample-3	0.82	0.8	2.74	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-4_sample-3/ova_body_c4_04_seed-4_sample-3_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-4_sample-3/ova_body_c4_04_seed-4_sample-3_summary_confidences.json
OVA-C4-IPTM80-19H	ova_body_c4_51	4	seed-4_sample-4	0.82	0.8	2.6550000000000002	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-4_sample-4/ova_body_c4_04_seed-4_sample-4_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-4_sample-4/ova_body_c4_04_seed-4_sample-4_summary_confidences.json
OVA-C4-IPTM80-19H	ova_body_c4_51	5	seed-5_sample-0	0.79	0.77	3.275	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-5_sample-0/ova_body_c4_04_seed-5_sample-0_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-5_sample-0/ova_body_c4_04_seed-5_sample-0_summary_confidences.json
OVA-C4-IPTM80-19H	ova_body_c4_51	5	seed-5_sample-1	0.79	0.77	3.17	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-5_sample-1/ova_body_c4_04_seed-5_sample-1_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-5_sample-1/ova_body_c4_04_seed-5_sample-1_summary_confidences.json
OVA-C4-IPTM80-19H	ova_body_c4_51	5	seed-5_sample-2	0.78	0.76	3.48	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-5_sample-2/ova_body_c4_04_seed-5_sample-2_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-5_sample-2/ova_body_c4_04_seed-5_sample-2_summary_confidences.json
OVA-C4-IPTM80-19H	ova_body_c4_51	5	seed-5_sample-3	0.79	0.78	3.1500000000000004	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-5_sample-3/ova_body_c4_04_seed-5_sample-3_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-5_sample-3/ova_body_c4_04_seed-5_sample-3_summary_confidences.json
OVA-C4-IPTM80-19H	ova_body_c4_51	5	seed-5_sample-4	0.76	0.76	3.66	1	0.0	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-5_sample-4/ova_body_c4_04_seed-5_sample-4_model.cif	experiments/e120_c4_iptm80_top6_seeds2_5_af3/out_s3/ova_body_c4_04/seed-5_sample-4/ova_body_c4_04_seed-5_sample-4_summary_confidences.json
OVA-C4-IPTM80-21I	ova_body_c4_106	1	seed-1_sample-0	0.82	0.79	2.7649999999999997	1	0.0	experiments/e126_c4_iptm80_continue_af3_seed1/out_s1/ova_body_c4_106/seed-1_sample-0/ova_body_c4_106_seed-1_sample-0_model.cif	experiments/e126_c4_iptm80_continue_af3_seed1/out_s1/ova_body_c4_106/seed-1_sample-0/ova_body_c4_106_seed-1_sample-0_summary_confidences.json
OVA-C4-IPTM80-21I	ova_body_c4_106	1	seed-1_sample-1	0.82	0.79	2.685	1	0.0	experiments/e126_c4_iptm80_continue_af3_seed1/out_s1/ova_body_c4_106/seed-1_sample-1/ova_body_c4_106_seed-1_sample-1_model.cif	experiments/e126_c4_iptm80_continue_af3_seed1/out_s1/ova_body_c4_106/seed-1_sample-1/ova_body_c4_106_seed-1_sample-1_summary_confidences.json
OVA-C4-IPTM80-21I	ova_body_c4_106	1	seed-1_sample-2	0.82	0.78	2.74	1	0.0	experiments/e126_c4_iptm80_continue_af3_seed1/out_s1/ova_body_c4_106/seed-1_sample-2/ova_body_c4_106_seed-1_sample-2_model.cif	experiments/e126_c4_iptm80_continue_af3_seed1/out_s1/ova_body_c4_106/seed-1_sample-2/ova_body_c4_106_seed-1_sample-2_summary_confidences.json
OVA-C4-IPTM80-21I	ova_body_c4_106	1	seed-1_sample-3	0.82	0.79	2.7350000000000003	1	0.0	experiments/e126_c4_iptm80_continue_af3_seed1/out_s1/ova_body_c4_106/seed-1_sample-3/ova_body_c4_106_seed-1_sample-3_model.cif	experiments/e126_c4_iptm80_continue_af3_seed1/out_s1/ova_body_c4_106/seed-1_sample-3/ova_body_c4_106_seed-1_sample-3_summary_confidences.json
OVA-C4-IPTM80-21I	ova_body_c4_106	1	seed-1_sample-4	0.83	0.8	2.72	1	0.0	experiments/e126_c4_iptm80_continue_af3_seed1/out_s1/ova_body_c4_106/seed-1_sample-4/ova_body_c4_106_seed-1_sample-4_model.cif	experiments/e126_c4_iptm80_continue_af3_seed1/out_s1/ova_body_c4_106/seed-1_sample-4/ova_body_c4_106_seed-1_sample-4_summary_confidences.json
OVA-C4-IPTM80-21I	ova_body_c4_106	2	seed-2_sample-0	0.82	0.79	2.6550000000000002	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-2_sample-0/ova_body_c4_04_seed-2_sample-0_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-2_sample-0/ova_body_c4_04_seed-2_sample-0_summary_confidences.json
OVA-C4-IPTM80-21I	ova_body_c4_106	2	seed-2_sample-1	0.82	0.78	2.715	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-2_sample-1/ova_body_c4_04_seed-2_sample-1_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-2_sample-1/ova_body_c4_04_seed-2_sample-1_summary_confidences.json
OVA-C4-IPTM80-21I	ova_body_c4_106	2	seed-2_sample-2	0.82	0.79	2.62	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-2_sample-2/ova_body_c4_04_seed-2_sample-2_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-2_sample-2/ova_body_c4_04_seed-2_sample-2_summary_confidences.json
OVA-C4-IPTM80-21I	ova_body_c4_106	2	seed-2_sample-3	0.82	0.79	2.5549999999999997	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-2_sample-3/ova_body_c4_04_seed-2_sample-3_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-2_sample-3/ova_body_c4_04_seed-2_sample-3_summary_confidences.json
OVA-C4-IPTM80-21I	ova_body_c4_106	2	seed-2_sample-4	0.82	0.78	2.62	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-2_sample-4/ova_body_c4_04_seed-2_sample-4_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-2_sample-4/ova_body_c4_04_seed-2_sample-4_summary_confidences.json
OVA-C4-IPTM80-21I	ova_body_c4_106	3	seed-3_sample-0	0.82	0.78	2.89	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-3_sample-0/ova_body_c4_04_seed-3_sample-0_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-3_sample-0/ova_body_c4_04_seed-3_sample-0_summary_confidences.json
OVA-C4-IPTM80-21I	ova_body_c4_106	3	seed-3_sample-1	0.81	0.78	2.925	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-3_sample-1/ova_body_c4_04_seed-3_sample-1_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-3_sample-1/ova_body_c4_04_seed-3_sample-1_summary_confidences.json
OVA-C4-IPTM80-21I	ova_body_c4_106	3	seed-3_sample-2	0.8	0.77	3.065	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-3_sample-2/ova_body_c4_04_seed-3_sample-2_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-3_sample-2/ova_body_c4_04_seed-3_sample-2_summary_confidences.json
OVA-C4-IPTM80-21I	ova_body_c4_106	3	seed-3_sample-3	0.81	0.78	2.87	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-3_sample-3/ova_body_c4_04_seed-3_sample-3_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-3_sample-3/ova_body_c4_04_seed-3_sample-3_summary_confidences.json
OVA-C4-IPTM80-21I	ova_body_c4_106	3	seed-3_sample-4	0.81	0.77	2.96	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-3_sample-4/ova_body_c4_04_seed-3_sample-4_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-3_sample-4/ova_body_c4_04_seed-3_sample-4_summary_confidences.json
OVA-C4-IPTM80-21I	ova_body_c4_106	4	seed-4_sample-0	0.78	0.74	3.315	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-4_sample-0/ova_body_c4_04_seed-4_sample-0_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-4_sample-0/ova_body_c4_04_seed-4_sample-0_summary_confidences.json
OVA-C4-IPTM80-21I	ova_body_c4_106	4	seed-4_sample-1	0.79	0.75	3.205	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-4_sample-1/ova_body_c4_04_seed-4_sample-1_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-4_sample-1/ova_body_c4_04_seed-4_sample-1_summary_confidences.json
OVA-C4-IPTM80-21I	ova_body_c4_106	4	seed-4_sample-2	0.79	0.75	3.2249999999999996	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-4_sample-2/ova_body_c4_04_seed-4_sample-2_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-4_sample-2/ova_body_c4_04_seed-4_sample-2_summary_confidences.json
OVA-C4-IPTM80-21I	ova_body_c4_106	4	seed-4_sample-3	0.8	0.76	2.9850000000000003	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-4_sample-3/ova_body_c4_04_seed-4_sample-3_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-4_sample-3/ova_body_c4_04_seed-4_sample-3_summary_confidences.json
OVA-C4-IPTM80-21I	ova_body_c4_106	4	seed-4_sample-4	0.79	0.75	3.26	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-4_sample-4/ova_body_c4_04_seed-4_sample-4_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-4_sample-4/ova_body_c4_04_seed-4_sample-4_summary_confidences.json
OVA-C4-IPTM80-21I	ova_body_c4_106	5	seed-5_sample-0	0.83	0.79	2.69	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-5_sample-0/ova_body_c4_04_seed-5_sample-0_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-5_sample-0/ova_body_c4_04_seed-5_sample-0_summary_confidences.json
OVA-C4-IPTM80-21I	ova_body_c4_106	5	seed-5_sample-1	0.82	0.78	2.6799999999999997	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-5_sample-1/ova_body_c4_04_seed-5_sample-1_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-5_sample-1/ova_body_c4_04_seed-5_sample-1_summary_confidences.json
OVA-C4-IPTM80-21I	ova_body_c4_106	5	seed-5_sample-2	0.82	0.79	2.645	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-5_sample-2/ova_body_c4_04_seed-5_sample-2_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-5_sample-2/ova_body_c4_04_seed-5_sample-2_summary_confidences.json
OVA-C4-IPTM80-21I	ova_body_c4_106	5	seed-5_sample-3	0.82	0.79	2.67	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-5_sample-3/ova_body_c4_04_seed-5_sample-3_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-5_sample-3/ova_body_c4_04_seed-5_sample-3_summary_confidences.json
OVA-C4-IPTM80-21I	ova_body_c4_106	5	seed-5_sample-4	0.82	0.78	2.7649999999999997	1	0.0	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-5_sample-4/ova_body_c4_04_seed-5_sample-4_model.cif	experiments/e133_c4_iptm80_multiseed_batch02/af3/out_s3/ova_body_c4_04/seed-5_sample-4/ova_body_c4_04_seed-5_sample-4_summary_confidences.json
OVA-C4-IPTM80-19J	ova_body_c4_62	1	seed-1_sample-0	0.81	0.76	3.04	1	0.0	experiments/e117_c4_iptm80_af2traj_af3/out_s5/ova_body_c4_62/seed-1_sample-0/ova_body_c4_62_seed-1_sample-0_model.cif	experiments/e117_c4_iptm80_af2traj_af3/out_s5/ova_body_c4_62/seed-1_sample-0/ova_body_c4_62_seed-1_sample-0_summary_confidences.json
OVA-C4-IPTM80-19J	ova_body_c4_62	1	seed-1_sample-1	0.81	0.77	2.89	1	0.0	experiments/e117_c4_iptm80_af2traj_af3/out_s5/ova_body_c4_62/seed-1_sample-1/ova_body_c4_62_seed-1_sample-1_model.cif	experiments/e117_c4_iptm80_af2traj_af3/out_s5/ova_body_c4_62/seed-1_sample-1/ova_body_c4_62_seed-1_sample-1_summary_confidences.json
OVA-C4-IPTM80-19J	ova_body_c4_62	1	seed-1_sample-2	0.8	0.77	3.165	1	0.0	experiments/e117_c4_iptm80_af2traj_af3/out_s5/ova_body_c4_62/seed-1_sample-2/ova_body_c4_62_seed-1_sample-2_model.cif	experiments/e117_c4_iptm80_af2traj_af3/out_s5/ova_body_c4_62/seed-1_sample-2/ova_body_c4_62_seed-1_sample-2_summary_confidences.json
OVA-C4-IPTM80-19J	ova_body_c4_62	1	seed-1_sample-3	0.81	0.77	2.875	1	0.0	experiments/e117_c4_iptm80_af2traj_af3/out_s5/ova_body_c4_62/seed-1_sample-3/ova_body_c4_62_seed-1_sample-3_model.cif	experiments/e117_c4_iptm80_af2traj_af3/out_s5/ova_body_c4_62/seed-1_sample-3/ova_body_c4_62_seed-1_sample-3_summary_confidences.json
OVA-C4-IPTM80-19J	ova_body_c4_62	1	seed-1_sample-4	0.82	0.78	2.7649999999999997	1	0.0	experiments/e117_c4_iptm80_af2traj_af3/out_s5/ova_body_c4_62/seed-1_sample-4/ova_body_c4_62_seed-1_sample-4_model.cif	experiments/e117_c4_iptm80_af2traj_af3/out_s5/ova_body_c4_62/seed-1_sample-4/ova_body_c4_62_seed-1_sample-4_summary_confidences.json
OVA-C4-IPTM80-19J	ova_body_c4_62	2	seed-2_sample-0	0.82	0.78	2.705	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-2_sample-0/ova_body_c4_01_seed-2_sample-0_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-2_sample-0/ova_body_c4_01_seed-2_sample-0_summary_confidences.json
OVA-C4-IPTM80-19J	ova_body_c4_62	2	seed-2_sample-1	0.81	0.77	2.985	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-2_sample-1/ova_body_c4_01_seed-2_sample-1_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-2_sample-1/ova_body_c4_01_seed-2_sample-1_summary_confidences.json
OVA-C4-IPTM80-19J	ova_body_c4_62	2	seed-2_sample-2	0.83	0.79	2.59	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-2_sample-2/ova_body_c4_01_seed-2_sample-2_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-2_sample-2/ova_body_c4_01_seed-2_sample-2_summary_confidences.json
OVA-C4-IPTM80-19J	ova_body_c4_62	2	seed-2_sample-3	0.82	0.78	2.705	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-2_sample-3/ova_body_c4_01_seed-2_sample-3_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-2_sample-3/ova_body_c4_01_seed-2_sample-3_summary_confidences.json
OVA-C4-IPTM80-19J	ova_body_c4_62	2	seed-2_sample-4	0.82	0.79	2.63	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-2_sample-4/ova_body_c4_01_seed-2_sample-4_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-2_sample-4/ova_body_c4_01_seed-2_sample-4_summary_confidences.json
OVA-C4-IPTM80-19J	ova_body_c4_62	3	seed-3_sample-0	0.8	0.76	3.21	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-3_sample-0/ova_body_c4_01_seed-3_sample-0_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-3_sample-0/ova_body_c4_01_seed-3_sample-0_summary_confidences.json
OVA-C4-IPTM80-19J	ova_body_c4_62	3	seed-3_sample-1	0.8	0.76	3.135	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-3_sample-1/ova_body_c4_01_seed-3_sample-1_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-3_sample-1/ova_body_c4_01_seed-3_sample-1_summary_confidences.json
OVA-C4-IPTM80-19J	ova_body_c4_62	3	seed-3_sample-2	0.79	0.75	3.21	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-3_sample-2/ova_body_c4_01_seed-3_sample-2_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-3_sample-2/ova_body_c4_01_seed-3_sample-2_summary_confidences.json
OVA-C4-IPTM80-19J	ova_body_c4_62	3	seed-3_sample-3	0.8	0.76	3.065	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-3_sample-3/ova_body_c4_01_seed-3_sample-3_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-3_sample-3/ova_body_c4_01_seed-3_sample-3_summary_confidences.json
OVA-C4-IPTM80-19J	ova_body_c4_62	3	seed-3_sample-4	0.79	0.75	3.16	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-3_sample-4/ova_body_c4_01_seed-3_sample-4_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-3_sample-4/ova_body_c4_01_seed-3_sample-4_summary_confidences.json
OVA-C4-IPTM80-19J	ova_body_c4_62	4	seed-4_sample-0	0.81	0.76	2.99	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-4_sample-0/ova_body_c4_01_seed-4_sample-0_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-4_sample-0/ova_body_c4_01_seed-4_sample-0_summary_confidences.json
OVA-C4-IPTM80-19J	ova_body_c4_62	4	seed-4_sample-1	0.81	0.78	2.8449999999999998	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-4_sample-1/ova_body_c4_01_seed-4_sample-1_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-4_sample-1/ova_body_c4_01_seed-4_sample-1_summary_confidences.json
OVA-C4-IPTM80-19J	ova_body_c4_62	4	seed-4_sample-2	0.81	0.77	2.885	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-4_sample-2/ova_body_c4_01_seed-4_sample-2_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-4_sample-2/ova_body_c4_01_seed-4_sample-2_summary_confidences.json
OVA-C4-IPTM80-19J	ova_body_c4_62	4	seed-4_sample-3	0.81	0.77	2.865	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-4_sample-3/ova_body_c4_01_seed-4_sample-3_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-4_sample-3/ova_body_c4_01_seed-4_sample-3_summary_confidences.json
OVA-C4-IPTM80-19J	ova_body_c4_62	4	seed-4_sample-4	0.83	0.79	2.745	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-4_sample-4/ova_body_c4_01_seed-4_sample-4_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-4_sample-4/ova_body_c4_01_seed-4_sample-4_summary_confidences.json
OVA-C4-IPTM80-19J	ova_body_c4_62	5	seed-5_sample-0	0.8	0.76	3.085	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-5_sample-0/ova_body_c4_01_seed-5_sample-0_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-5_sample-0/ova_body_c4_01_seed-5_sample-0_summary_confidences.json
OVA-C4-IPTM80-19J	ova_body_c4_62	5	seed-5_sample-1	0.81	0.77	2.995	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-5_sample-1/ova_body_c4_01_seed-5_sample-1_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-5_sample-1/ova_body_c4_01_seed-5_sample-1_summary_confidences.json
OVA-C4-IPTM80-19J	ova_body_c4_62	5	seed-5_sample-2	0.82	0.77	2.8899999999999997	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-5_sample-2/ova_body_c4_01_seed-5_sample-2_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-5_sample-2/ova_body_c4_01_seed-5_sample-2_summary_confidences.json
OVA-C4-IPTM80-19J	ova_body_c4_62	5	seed-5_sample-3	0.8	0.76	2.95	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-5_sample-3/ova_body_c4_01_seed-5_sample-3_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-5_sample-3/ova_body_c4_01_seed-5_sample-3_summary_confidences.json
OVA-C4-IPTM80-19J	ova_body_c4_62	5	seed-5_sample-4	0.79	0.75	3.355	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-5_sample-4/ova_body_c4_01_seed-5_sample-4_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s0/ova_body_c4_01/seed-5_sample-4/ova_body_c4_01_seed-5_sample-4_summary_confidences.json
OVA-C4-IPTM80-18K	ova_body_c4_61	1	seed-1_sample-0	0.8	0.76	3.05	1	0.0	experiments/e117_c4_iptm80_af2traj_af3/out_s4/ova_body_c4_61/seed-1_sample-0/ova_body_c4_61_seed-1_sample-0_model.cif	experiments/e117_c4_iptm80_af2traj_af3/out_s4/ova_body_c4_61/seed-1_sample-0/ova_body_c4_61_seed-1_sample-0_summary_confidences.json
OVA-C4-IPTM80-18K	ova_body_c4_61	1	seed-1_sample-1	0.81	0.77	2.9749999999999996	1	0.0	experiments/e117_c4_iptm80_af2traj_af3/out_s4/ova_body_c4_61/seed-1_sample-1/ova_body_c4_61_seed-1_sample-1_model.cif	experiments/e117_c4_iptm80_af2traj_af3/out_s4/ova_body_c4_61/seed-1_sample-1/ova_body_c4_61_seed-1_sample-1_summary_confidences.json
OVA-C4-IPTM80-18K	ova_body_c4_61	1	seed-1_sample-2	0.8	0.76	3.11	1	0.0	experiments/e117_c4_iptm80_af2traj_af3/out_s4/ova_body_c4_61/seed-1_sample-2/ova_body_c4_61_seed-1_sample-2_model.cif	experiments/e117_c4_iptm80_af2traj_af3/out_s4/ova_body_c4_61/seed-1_sample-2/ova_body_c4_61_seed-1_sample-2_summary_confidences.json
OVA-C4-IPTM80-18K	ova_body_c4_61	1	seed-1_sample-3	0.8	0.77	3.0149999999999997	1	0.0	experiments/e117_c4_iptm80_af2traj_af3/out_s4/ova_body_c4_61/seed-1_sample-3/ova_body_c4_61_seed-1_sample-3_model.cif	experiments/e117_c4_iptm80_af2traj_af3/out_s4/ova_body_c4_61/seed-1_sample-3/ova_body_c4_61_seed-1_sample-3_summary_confidences.json
OVA-C4-IPTM80-18K	ova_body_c4_61	1	seed-1_sample-4	0.82	0.78	2.825	1	0.0	experiments/e117_c4_iptm80_af2traj_af3/out_s4/ova_body_c4_61/seed-1_sample-4/ova_body_c4_61_seed-1_sample-4_model.cif	experiments/e117_c4_iptm80_af2traj_af3/out_s4/ova_body_c4_61/seed-1_sample-4/ova_body_c4_61_seed-1_sample-4_summary_confidences.json
OVA-C4-IPTM80-18K	ova_body_c4_61	2	seed-2_sample-0	0.82	0.78	2.755	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-2_sample-0/ova_body_c4_03_seed-2_sample-0_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-2_sample-0/ova_body_c4_03_seed-2_sample-0_summary_confidences.json
OVA-C4-IPTM80-18K	ova_body_c4_61	2	seed-2_sample-1	0.8	0.76	3.025	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-2_sample-1/ova_body_c4_03_seed-2_sample-1_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-2_sample-1/ova_body_c4_03_seed-2_sample-1_summary_confidences.json
OVA-C4-IPTM80-18K	ova_body_c4_61	2	seed-2_sample-2	0.81	0.76	2.9850000000000003	1	0.0	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-2_sample-2/ova_body_c4_03_seed-2_sample-2_model.cif	experiments/e132_c4_iptm80_multiseed_batch01/af3/out_s2/ova_body_c4_03/seed-2_sample-2/ova_body_c4_03_seed-2_sample-2_summary_confidences.json
